date,home_team,away_team,home_score,away_score,tournament,neutral,year,home_elo,away_elo,elo_diff,result
2012-09-07,Canada,Panama,1.0,0.0,FIFA World Cup qualification,False,2012,1584.0,1680.0,-96.0,home_win
2012-09-07,Colombia,Uruguay,4.0,0.0,FIFA World Cup qualification,False,2012,1901.0,1855.0,46.0,home_win
2012-09-07,Netherlands,Turkey,2.0,0.0,FIFA World Cup qualification,False,2012,1996.0,1701.0,295.0,home_win
2012-09-07,Spain,Saudi Arabia,5.0,0.0,Friendly,False,2012,2148.0,1493.0,655.0,home_win
2012-09-08,Ivory Coast,Senegal,4.0,2.0,African Cup of Nations qualification,False,2012,1835.0,1521.0,314.0,home_win
2012-09-11,Austria,Germany,1.0,2.0,FIFA World Cup qualification,False,2012,1603.0,2052.0,-449.0,away_win
2012-09-11,Belgium,Croatia,1.0,1.0,FIFA World Cup qualification,False,2012,1786.0,1879.0,-93.0,draw
2012-09-11,Japan,Iraq,1.0,0.0,FIFA World Cup qualification,False,2012,1819.0,1591.0,228.0,home_win
2012-09-11,Jordan,Australia,2.0,1.0,FIFA World Cup qualification,False,2012,1488.0,1773.0,-285.0,home_win
2012-09-11,Panama,Canada,2.0,0.0,FIFA World Cup qualification,False,2012,1680.0,1584.0,96.0,home_win
2012-09-11,Uruguay,Ecuador,1.0,1.0,FIFA World Cup qualification,False,2012,1855.0,1850.0,5.0,draw
2012-09-11,Uzbekistan,South Korea,2.0,2.0,FIFA World Cup qualification,False,2012,1655.0,1762.0,-107.0,draw
2012-09-19,Brazil,Argentina,2.0,1.0,Superclásico de las Américas,False,2012,2061.0,2014.0,47.0,home_win
2012-10-11,Brazil,Iraq,6.0,0.0,Friendly,True,2012,2061.0,1591.0,470.0,home_win
2012-10-12,Argentina,Uruguay,3.0,0.0,FIFA World Cup qualification,False,2012,2014.0,1855.0,159.0,home_win
2012-10-12,Colombia,Paraguay,2.0,0.0,FIFA World Cup qualification,False,2012,1901.0,1719.0,182.0,home_win
2012-10-12,France,Japan,0.0,1.0,Friendly,False,2012,1889.0,1819.0,70.0,away_win
2012-10-12,Switzerland,Norway,1.0,1.0,FIFA World Cup qualification,False,2012,1829.0,1758.0,71.0,draw
2012-10-13,Senegal,Ivory Coast,0.0,2.0,African Cup of Nations qualification,False,2012,1521.0,1835.0,-314.0,away_win
2012-10-16,Belgium,Scotland,2.0,0.0,FIFA World Cup qualification,False,2012,1786.0,1655.0,131.0,home_win
2012-10-16,Egypt,Tunisia,0.0,1.0,Friendly,True,2012,1660.0,1600.0,60.0,away_win
2012-10-16,Germany,Sweden,4.0,4.0,FIFA World Cup qualification,False,2012,2052.0,1907.0,145.0,draw
2012-10-16,Iran,South Korea,1.0,0.0,FIFA World Cup qualification,False,2012,1657.0,1762.0,-105.0,home_win
2012-10-16,Iraq,Australia,1.0,2.0,FIFA World Cup qualification,True,2012,1591.0,1773.0,-182.0,away_win
2012-10-16,Japan,Brazil,0.0,4.0,Friendly,True,2012,1819.0,2061.0,-242.0,away_win
2012-10-16,Qatar,Uzbekistan,0.0,1.0,FIFA World Cup qualification,False,2012,1476.0,1655.0,-179.0,away_win
2012-10-16,Spain,France,1.0,1.0,FIFA World Cup qualification,False,2012,2148.0,1889.0,259.0,draw
2012-11-14,Algeria,Bosnia and Herzegovina,0.0,1.0,Friendly,False,2012,1561.0,1746.0,-185.0,away_win
2012-11-14,Austria,Ivory Coast,0.0,3.0,Friendly,False,2012,1603.0,1835.0,-232.0,away_win
2012-11-14,Brazil,Colombia,1.0,1.0,Friendly,True,2012,2061.0,1901.0,160.0,draw
2012-11-14,Cape Verde,Ghana,0.0,1.0,Friendly,True,2012,1424.0,1676.0,-252.0,away_win
2012-11-14,Iran,Uzbekistan,0.0,1.0,FIFA World Cup qualification,False,2012,1657.0,1655.0,2.0,away_win
2012-11-14,Iraq,Jordan,1.0,0.0,FIFA World Cup qualification,True,2012,1591.0,1488.0,103.0,home_win
2012-11-14,South Korea,Australia,1.0,2.0,Friendly,False,2012,1762.0,1773.0,-11.0,away_win
2012-11-14,Netherlands,Germany,0.0,0.0,Friendly,False,2012,1996.0,2052.0,-56.0,draw
2012-11-14,Panama,Spain,1.0,5.0,Friendly,False,2012,1680.0,2148.0,-468.0,away_win
2012-11-14,Saudi Arabia,Argentina,0.0,0.0,Friendly,False,2012,1493.0,2014.0,-521.0,draw
2012-11-14,Sweden,England,4.0,2.0,Friendly,False,2012,1907.0,1952.0,-45.0,home_win
2012-11-14,Tunisia,Switzerland,1.0,2.0,Friendly,False,2012,1600.0,1829.0,-229.0,away_win
2012-11-21,Argentina,Brazil,2.0,1.0,Superclásico de las Américas,False,2012,2014.0,2061.0,-47.0,home_win
2012-12-09,Iran,Saudi Arabia,0.0,0.0,WAFF Championship,True,2012,1657.0,1493.0,164.0,draw
2012-12-10,Iraq,Jordan,1.0,0.0,WAFF Championship,True,2012,1591.0,1488.0,103.0,home_win
2012-12-28,Qatar,Egypt,0.0,2.0,Friendly,False,2012,1476.0,1660.0,-184.0,away_win
2012-12-30,Iraq,Tunisia,1.0,2.0,Friendly,False,2012,1591.0,1600.0,-9.0,away_win
2013-01-06,Saudi Arabia,Iraq,0.0,2.0,Gulf Cup,True,2013,1482.0,1520.0,-38.0,away_win
2013-01-08,South Africa,Norway,0.0,1.0,Friendly,False,2013,1573.0,1625.0,-52.0,away_win
2013-01-10,Ghana,Egypt,3.0,0.0,Friendly,True,2013,1697.0,1668.0,29.0,home_win
2013-01-12,South Africa,Algeria,0.0,0.0,Friendly,False,2013,1573.0,1583.0,-10.0,draw
2013-01-13,Ghana,Tunisia,4.0,2.0,Friendly,True,2013,1697.0,1503.0,194.0,home_win
2013-01-14,Ivory Coast,Egypt,4.0,2.0,Friendly,True,2013,1774.0,1668.0,106.0,home_win
2013-01-19,South Africa,Cape Verde,0.0,0.0,African Cup of Nations,False,2013,1573.0,1506.0,67.0,draw
2013-01-20,Ghana,DR Congo,2.0,2.0,African Cup of Nations,True,2013,1697.0,1447.0,250.0,draw
2013-01-22,Tunisia,Algeria,1.0,0.0,African Cup of Nations,True,2013,1503.0,1583.0,-80.0,home_win
2013-01-23,Morocco,Cape Verde,1.0,1.0,African Cup of Nations,True,2013,1530.0,1506.0,24.0,draw
2013-01-26,Ivory Coast,Tunisia,3.0,0.0,African Cup of Nations,True,2013,1774.0,1503.0,271.0,home_win
2013-01-27,South Africa,Morocco,2.0,2.0,African Cup of Nations,False,2013,1573.0,1530.0,43.0,draw
2013-01-29,United States,Canada,0.0,0.0,Friendly,False,2013,1862.0,1487.0,375.0,draw
2013-01-30,Algeria,Ivory Coast,2.0,2.0,African Cup of Nations,True,2013,1583.0,1774.0,-191.0,draw
2013-02-02,Ghana,Cape Verde,2.0,0.0,African Cup of Nations,True,2013,1697.0,1506.0,191.0,home_win
2013-02-06,Croatia,South Korea,4.0,0.0,Friendly,True,2013,1805.0,1686.0,119.0,home_win
2013-02-06,England,Brazil,2.0,1.0,Friendly,False,2013,1933.0,2132.0,-199.0,home_win
2013-02-06,France,Germany,1.0,2.0,Friendly,False,2013,1881.0,2086.0,-205.0,away_win
2013-02-06,Portugal,Ecuador,2.0,3.0,Friendly,False,2013,1931.0,1836.0,95.0,away_win
2013-02-06,Spain,Uruguay,3.0,1.0,Friendly,True,2013,2102.0,1918.0,184.0,home_win
2013-02-06,Sweden,Argentina,2.0,3.0,Friendly,False,2013,1826.0,2020.0,-194.0,away_win
2013-03-07,Qatar,Egypt,3.0,1.0,Friendly,False,2013,1501.0,1668.0,-167.0,home_win
2013-03-22,Japan,Canada,2.0,1.0,Friendly,True,2013,1764.0,1487.0,277.0,home_win
2013-03-22,Uruguay,Paraguay,1.0,1.0,FIFA World Cup qualification,False,2013,1918.0,1701.0,217.0,draw
2013-03-26,Ecuador,Paraguay,4.0,1.0,FIFA World Cup qualification,False,2013,1836.0,1701.0,135.0,home_win
2013-03-26,France,Spain,0.0,1.0,FIFA World Cup qualification,False,2013,1881.0,2102.0,-221.0,away_win
2013-03-26,Jordan,Japan,2.0,1.0,FIFA World Cup qualification,False,2013,1573.0,1764.0,-191.0,home_win
2013-03-26,South Korea,Qatar,2.0,1.0,FIFA World Cup qualification,False,2013,1686.0,1501.0,185.0,home_win
2013-03-26,Mexico,United States,0.0,0.0,FIFA World Cup qualification,False,2013,1796.0,1862.0,-66.0,draw
2013-05-29,Ecuador,Germany,2.0,4.0,Friendly,True,2013,1836.0,2086.0,-250.0,away_win
2013-05-29,United States,Belgium,2.0,4.0,Friendly,False,2013,1862.0,1834.0,28.0,away_win
2013-06-02,Brazil,England,2.0,2.0,Friendly,False,2013,2132.0,1933.0,199.0,draw
2013-06-02,United States,Germany,4.0,3.0,Friendly,False,2013,1862.0,2086.0,-224.0,home_win
2013-06-04,Japan,Australia,1.0,1.0,FIFA World Cup qualification,False,2013,1764.0,1728.0,36.0,draw
2013-06-04,Qatar,Iran,0.0,1.0,FIFA World Cup qualification,False,2013,1501.0,1732.0,-231.0,away_win
2013-06-05,Uruguay,France,1.0,0.0,Friendly,False,2013,1918.0,1881.0,37.0,home_win
2013-06-07,Argentina,Colombia,0.0,0.0,FIFA World Cup qualification,False,2013,2020.0,1933.0,87.0,draw
2013-06-07,Austria,Sweden,2.0,1.0,FIFA World Cup qualification,False,2013,1662.0,1826.0,-164.0,home_win
2013-06-07,Croatia,Scotland,0.0,1.0,FIFA World Cup qualification,False,2013,1805.0,1698.0,107.0,away_win
2013-06-07,Panama,Mexico,0.0,0.0,FIFA World Cup qualification,False,2013,1699.0,1796.0,-97.0,draw
2013-06-08,Haiti,Spain,1.0,2.0,Friendly,True,2013,1430.0,2102.0,-672.0,away_win
2013-06-09,Brazil,France,3.0,0.0,Friendly,False,2013,2132.0,1881.0,251.0,home_win
2013-06-10,Croatia,Portugal,0.0,1.0,Friendly,True,2013,1805.0,1931.0,-126.0,away_win
2013-06-11,Australia,Jordan,4.0,0.0,FIFA World Cup qualification,False,2013,1728.0,1573.0,155.0,home_win
2013-06-11,Ecuador,Argentina,1.0,1.0,FIFA World Cup qualification,False,2013,1836.0,2020.0,-184.0,draw
2013-06-11,Iraq,Japan,0.0,1.0,FIFA World Cup qualification,True,2013,1520.0,1764.0,-244.0,away_win
2013-06-11,South Korea,Uzbekistan,1.0,0.0,FIFA World Cup qualification,False,2013,1686.0,1650.0,36.0,home_win
2013-06-11,United States,Panama,2.0,0.0,FIFA World Cup qualification,False,2013,1862.0,1699.0,163.0,home_win
2013-06-12,Ghana,Ivory Coast,2.0,1.0,Friendly,False,2013,1697.0,1774.0,-77.0,home_win
2013-06-14,Ghana,Ivory Coast,1.0,1.0,Friendly,False,2013,1697.0,1774.0,-77.0,draw
2013-06-15,Brazil,Japan,3.0,0.0,Confederations Cup,False,2013,2132.0,1764.0,368.0,home_win
2013-06-16,Spain,Uruguay,2.0,1.0,Confederations Cup,True,2013,2102.0,1918.0,184.0,home_win
2013-06-18,Australia,Iraq,1.0,0.0,FIFA World Cup qualification,False,2013,1728.0,1520.0,208.0,home_win
2013-06-18,South Korea,Iran,0.0,1.0,FIFA World Cup qualification,False,2013,1686.0,1732.0,-46.0,away_win
2013-06-18,Uzbekistan,Qatar,5.0,1.0,FIFA World Cup qualification,False,2013,1650.0,1501.0,149.0,home_win
2013-06-19,Brazil,Mexico,2.0,0.0,Confederations Cup,False,2013,2132.0,1796.0,336.0,home_win
2013-06-22,Japan,Mexico,1.0,2.0,Confederations Cup,True,2013,1764.0,1796.0,-32.0,away_win
2013-06-26,Brazil,Uruguay,2.0,1.0,Confederations Cup,False,2013,2132.0,1918.0,214.0,home_win
2013-06-30,Brazil,Spain,3.0,0.0,Confederations Cup,False,2013,2132.0,2102.0,30.0,home_win
2013-07-07,Mexico,Panama,1.0,2.0,Gold Cup,True,2013,1796.0,1699.0,97.0,away_win
2013-07-11,Mexico,Canada,2.0,0.0,Gold Cup,True,2013,1796.0,1487.0,309.0,home_win
2013-07-14,Panama,Canada,0.0,0.0,Gold Cup,True,2013,1699.0,1487.0,212.0,draw
2013-07-20,South Korea,Australia,0.0,0.0,EAFF Championship,False,2013,1686.0,1728.0,-42.0,draw
2013-07-24,Panama,Mexico,2.0,1.0,Gold Cup,True,2013,1699.0,1796.0,-97.0,home_win
2013-07-25,Japan,Australia,3.0,2.0,EAFF Championship,True,2013,1764.0,1728.0,36.0,home_win
2013-07-28,South Korea,Japan,1.0,2.0,EAFF Championship,False,2013,1686.0,1764.0,-78.0,away_win
2013-07-28,United States,Panama,1.0,0.0,Gold Cup,False,2013,1862.0,1699.0,163.0,home_win
2013-08-14,Belgium,France,0.0,0.0,Friendly,False,2013,1834.0,1881.0,-47.0,draw
2013-08-14,Bosnia and Herzegovina,United States,3.0,4.0,Friendly,False,2013,1783.0,1862.0,-79.0,away_win
2013-08-14,Ecuador,Spain,0.0,2.0,Friendly,False,2013,1836.0,2102.0,-266.0,away_win
2013-08-14,England,Scotland,3.0,2.0,Friendly,False,2013,1933.0,1698.0,235.0,home_win
2013-08-14,Germany,Paraguay,3.0,3.0,Friendly,False,2013,2086.0,1701.0,385.0,draw
2013-08-14,Japan,Uruguay,2.0,4.0,Friendly,False,2013,1764.0,1918.0,-154.0,away_win
2013-08-14,Mexico,Ivory Coast,4.0,1.0,Friendly,True,2013,1796.0,1774.0,22.0,home_win
2013-08-14,Portugal,Netherlands,1.0,1.0,Friendly,False,2013,1931.0,2003.0,-72.0,draw
2013-08-14,Sweden,Norway,4.0,2.0,Friendly,False,2013,1826.0,1625.0,201.0,home_win
2013-08-14,Switzerland,Brazil,1.0,0.0,Friendly,False,2013,1850.0,2132.0,-282.0,home_win
2013-08-14,Turkey,Ghana,2.0,2.0,Friendly,False,2013,1712.0,1697.0,15.0,draw
2013-09-05,Saudi Arabia,New Zealand,0.0,1.0,OSN Cup,False,2013,1482.0,1547.0,-65.0,away_win
2013-09-06,Colombia,Ecuador,1.0,0.0,FIFA World Cup qualification,False,2013,1933.0,1836.0,97.0,home_win
2013-09-06,Germany,Austria,3.0,0.0,FIFA World Cup qualification,False,2013,2086.0,1662.0,424.0,home_win
2013-09-06,Jordan,Uzbekistan,1.0,1.0,FIFA World Cup qualification,False,2013,1573.0,1650.0,-77.0,draw
2013-09-06,South Korea,Haiti,4.0,1.0,Friendly,False,2013,1686.0,1430.0,256.0,home_win
2013-09-06,Scotland,Belgium,0.0,2.0,FIFA World Cup qualification,False,2013,1698.0,1834.0,-136.0,away_win
2013-09-07,Brazil,Australia,6.0,0.0,Friendly,False,2013,2132.0,1728.0,404.0,home_win
2013-09-07,Ivory Coast,Morocco,1.0,1.0,FIFA World Cup qualification,False,2013,1774.0,1530.0,244.0,draw
2013-09-07,Tunisia,Cape Verde,3.0,0.0,FIFA World Cup qualification,False,2013,1503.0,1506.0,-3.0,home_win
2013-09-10,Brazil,Portugal,3.0,1.0,Friendly,True,2013,2132.0,1931.0,201.0,home_win
2013-09-10,Japan,Ghana,3.0,1.0,Friendly,False,2013,1764.0,1697.0,67.0,home_win
2013-09-10,South Korea,Croatia,1.0,2.0,Friendly,False,2013,1686.0,1805.0,-119.0,away_win
2013-09-10,Norway,Switzerland,0.0,2.0,FIFA World Cup qualification,False,2013,1625.0,1850.0,-225.0,away_win
2013-09-10,Paraguay,Argentina,2.0,5.0,FIFA World Cup qualification,False,2013,1701.0,2020.0,-319.0,away_win
2013-09-10,Uruguay,Colombia,2.0,0.0,FIFA World Cup qualification,False,2013,1918.0,1933.0,-15.0,home_win
2013-09-10,United States,Mexico,2.0,0.0,FIFA World Cup qualification,False,2013,1862.0,1796.0,66.0,home_win
2013-09-10,Uzbekistan,Jordan,1.0,1.0,FIFA World Cup qualification,False,2013,1650.0,1573.0,77.0,draw
2013-10-11,Croatia,Belgium,1.0,2.0,FIFA World Cup qualification,False,2013,1805.0,1834.0,-29.0,away_win
2013-10-11,Ecuador,Uruguay,1.0,0.0,FIFA World Cup qualification,False,2013,1836.0,1918.0,-82.0,home_win
2013-10-11,France,Australia,6.0,0.0,Friendly,False,2013,1881.0,1728.0,153.0,home_win
2013-10-11,Mexico,Panama,2.0,1.0,FIFA World Cup qualification,False,2013,1796.0,1699.0,97.0,home_win
2013-10-11,Morocco,South Africa,1.0,1.0,Friendly,False,2013,1530.0,1573.0,-43.0,draw
2013-10-11,Sweden,Austria,2.0,1.0,FIFA World Cup qualification,False,2013,1826.0,1662.0,164.0,home_win
2013-10-12,Ivory Coast,Senegal,3.0,1.0,FIFA World Cup qualification,False,2013,1774.0,1567.0,207.0,home_win
2013-10-12,South Korea,Brazil,0.0,2.0,Friendly,False,2013,1686.0,2132.0,-446.0,away_win
2013-10-15,Australia,Canada,3.0,0.0,Friendly,True,2013,1728.0,1487.0,241.0,home_win
2013-10-15,Ghana,Egypt,6.0,1.0,FIFA World Cup qualification,False,2013,1697.0,1668.0,29.0,home_win
2013-10-15,Iraq,Saudi Arabia,0.0,2.0,AFC Asian Cup qualification,True,2013,1520.0,1482.0,38.0,away_win
2013-10-15,Panama,United States,2.0,3.0,FIFA World Cup qualification,False,2013,1699.0,1862.0,-163.0,away_win
2013-10-15,Paraguay,Colombia,1.0,2.0,FIFA World Cup qualification,False,2013,1701.0,1933.0,-232.0,away_win
2013-10-15,Scotland,Croatia,2.0,0.0,FIFA World Cup qualification,False,2013,1698.0,1805.0,-107.0,home_win
2013-10-15,Sweden,Germany,3.0,5.0,FIFA World Cup qualification,False,2013,1826.0,2086.0,-260.0,away_win
2013-10-15,Turkey,Netherlands,0.0,2.0,FIFA World Cup qualification,False,2013,1712.0,2003.0,-291.0,away_win
2013-10-15,Uruguay,Argentina,3.0,2.0,FIFA World Cup qualification,False,2013,1918.0,2020.0,-102.0,home_win
2013-11-13,Jordan,Uruguay,0.0,5.0,FIFA World Cup qualification,False,2013,1573.0,1918.0,-345.0,away_win
2013-11-13,Mexico,New Zealand,5.0,1.0,FIFA World Cup qualification,False,2013,1796.0,1547.0,249.0,home_win
2013-11-14,Belgium,Colombia,0.0,2.0,Friendly,False,2013,1834.0,1933.0,-99.0,away_win
2013-11-15,Argentina,Ecuador,0.0,0.0,Friendly,True,2013,2020.0,1836.0,184.0,draw
2013-11-15,South Korea,Switzerland,2.0,1.0,Friendly,False,2013,1686.0,1850.0,-164.0,home_win
2013-11-15,Portugal,Sweden,1.0,0.0,FIFA World Cup qualification,False,2013,1931.0,1826.0,105.0,home_win
2013-11-15,Saudi Arabia,Iraq,2.0,1.0,AFC Asian Cup qualification,False,2013,1482.0,1520.0,-38.0,home_win
2013-11-15,Scotland,United States,0.0,0.0,Friendly,False,2013,1698.0,1862.0,-164.0,draw
2013-11-16,Netherlands,Japan,2.0,2.0,Friendly,True,2013,2003.0,1764.0,239.0,draw
2013-11-16,Senegal,Ivory Coast,1.0,1.0,FIFA World Cup qualification,True,2013,1567.0,1774.0,-207.0,draw
2013-11-18,Argentina,Bosnia and Herzegovina,2.0,0.0,Friendly,True,2013,2020.0,1783.0,237.0,home_win
2013-11-19,Austria,United States,1.0,0.0,Friendly,False,2013,1662.0,1862.0,-200.0,home_win
2013-11-19,Belgium,Japan,2.0,3.0,Friendly,False,2013,1834.0,1764.0,70.0,away_win
2013-11-19,Egypt,Ghana,2.0,1.0,FIFA World Cup qualification,False,2013,1668.0,1697.0,-29.0,home_win
2013-11-19,England,Germany,0.0,1.0,Friendly,False,2013,1933.0,2086.0,-153.0,away_win
2013-11-19,Netherlands,Colombia,0.0,0.0,Friendly,False,2013,2003.0,1933.0,70.0,draw
2013-11-19,Norway,Scotland,0.0,1.0,Friendly,False,2013,1625.0,1698.0,-73.0,away_win
2013-11-19,South Africa,Spain,1.0,0.0,Friendly,False,2013,1573.0,2102.0,-529.0,home_win
2013-11-19,Sweden,Portugal,2.0,3.0,FIFA World Cup qualification,False,2013,1826.0,1931.0,-105.0,away_win
2013-11-20,New Zealand,Mexico,2.0,4.0,FIFA World Cup qualification,False,2013,1547.0,1796.0,-249.0,away_win
2013-11-20,Uruguay,Jordan,0.0,0.0,FIFA World Cup qualification,False,2013,1918.0,1573.0,345.0,draw
2013-12-31,Qatar,Saudi Arabia,4.0,1.0,WAFF Championship,False,2013,1501.0,1482.0,19.0,home_win
2014-01-07,Qatar,Jordan,2.0,0.0,WAFF Championship,False,2014,1614.0,1537.0,77.0,home_win
2014-01-29,Mexico,South Korea,4.0,0.0,Friendly,True,2014,1892.0,1633.0,259.0,home_win
2014-02-01,United States,South Korea,2.0,0.0,Friendly,False,2014,1813.0,1633.0,180.0,home_win
2014-03-05,Australia,Ecuador,3.0,4.0,Friendly,True,2014,1652.0,1847.0,-195.0,away_win
2014-03-05,Austria,Uruguay,1.0,1.0,Friendly,False,2014,1714.0,1907.0,-193.0,draw
2014-03-05,Belgium,Ivory Coast,2.0,2.0,Friendly,False,2014,1897.0,1688.0,209.0,draw
2014-03-05,Bosnia and Herzegovina,Egypt,0.0,2.0,Friendly,True,2014,1710.0,1598.0,112.0,away_win
2014-03-05,Colombia,Tunisia,1.0,1.0,Friendly,True,2014,2019.0,1596.0,423.0,draw
2014-03-05,France,Netherlands,2.0,0.0,Friendly,False,2014,1965.0,2029.0,-64.0,home_win
2014-03-05,Japan,New Zealand,4.0,2.0,Friendly,False,2014,1728.0,1517.0,211.0,home_win
2014-03-05,South Africa,Brazil,0.0,5.0,Friendly,False,2014,1627.0,2041.0,-414.0,away_win
2014-03-05,Switzerland,Croatia,2.0,2.0,Friendly,False,2014,1791.0,1824.0,-33.0,draw
2014-03-05,Turkey,Sweden,2.0,1.0,Friendly,False,2014,1684.0,1783.0,-99.0,home_win
2014-05-17,Netherlands,Ecuador,1.0,1.0,Friendly,False,2014,2029.0,1847.0,182.0,draw
2014-05-26,Australia,South Africa,1.0,1.0,Friendly,False,2014,1652.0,1627.0,25.0,draw
2014-05-27,France,Norway,4.0,0.0,Friendly,False,2014,1965.0,1625.0,340.0,home_win
2014-05-28,South Korea,Tunisia,0.0,1.0,Friendly,False,2014,1633.0,1596.0,37.0,away_win
2014-05-30,Bosnia and Herzegovina,Ivory Coast,2.0,1.0,Friendly,True,2014,1710.0,1688.0,22.0,home_win
2014-05-30,New Zealand,South Africa,0.0,0.0,Friendly,False,2014,1517.0,1627.0,-110.0,draw
2014-05-31,Colombia,Senegal,2.0,2.0,Friendly,True,2014,2019.0,1638.0,381.0,draw
2014-05-31,Mexico,Ecuador,3.0,1.0,Friendly,True,2014,1892.0,1847.0,45.0,home_win
2014-05-31,Netherlands,Ghana,1.0,0.0,Friendly,False,2014,2029.0,1678.0,351.0,home_win
2014-06-01,France,Paraguay,1.0,1.0,Friendly,False,2014,1965.0,1684.0,281.0,draw
2014-06-01,Sweden,Belgium,0.0,2.0,Friendly,False,2014,1783.0,1897.0,-114.0,away_win
2014-06-01,United States,Turkey,2.0,1.0,Friendly,False,2014,1813.0,1684.0,129.0,home_win
2014-06-03,Brazil,Panama,4.0,0.0,Friendly,False,2014,2041.0,1712.0,329.0,home_win
2014-06-03,Mexico,Bosnia and Herzegovina,0.0,1.0,Friendly,True,2014,1892.0,1710.0,182.0,away_win
2014-06-04,Ecuador,England,2.0,2.0,Friendly,True,2014,1847.0,1923.0,-76.0,draw
2014-06-06,Colombia,Jordan,3.0,0.0,Friendly,True,2014,2019.0,1537.0,482.0,home_win
2014-06-06,Croatia,Australia,1.0,0.0,Friendly,True,2014,1824.0,1652.0,172.0,home_win
2014-06-06,Mexico,Portugal,0.0,1.0,Friendly,True,2014,1892.0,1910.0,-18.0,away_win
2014-06-07,Belgium,Tunisia,1.0,0.0,Friendly,False,2014,1897.0,1596.0,301.0,home_win
2014-06-09,Ghana,South Korea,4.0,0.0,Friendly,True,2014,1678.0,1633.0,45.0,home_win
2014-06-12,Brazil,Croatia,3.0,1.0,FIFA World Cup,False,2014,2041.0,1824.0,217.0,home_win
2014-06-13,Spain,Netherlands,1.0,5.0,FIFA World Cup,True,2014,1952.0,2029.0,-77.0,away_win
2014-06-14,Ivory Coast,Japan,2.0,1.0,FIFA World Cup,True,2014,1688.0,1728.0,-40.0,home_win
2014-06-15,Argentina,Bosnia and Herzegovina,2.0,1.0,FIFA World Cup,True,2014,2050.0,1710.0,340.0,home_win
2014-06-15,Switzerland,Ecuador,2.0,1.0,FIFA World Cup,True,2014,1791.0,1847.0,-56.0,home_win
2014-06-16,Germany,Portugal,4.0,0.0,FIFA World Cup,True,2014,2133.0,1910.0,223.0,home_win
2014-06-16,Ghana,United States,1.0,2.0,FIFA World Cup,True,2014,1678.0,1813.0,-135.0,away_win
2014-06-17,Belgium,Algeria,2.0,1.0,FIFA World Cup,True,2014,1897.0,1672.0,225.0,home_win
2014-06-17,Brazil,Mexico,0.0,0.0,FIFA World Cup,False,2014,2041.0,1892.0,149.0,draw
2014-06-18,Australia,Netherlands,2.0,3.0,FIFA World Cup,True,2014,1652.0,2029.0,-377.0,away_win
2014-06-19,Colombia,Ivory Coast,2.0,1.0,FIFA World Cup,True,2014,2019.0,1688.0,331.0,home_win
2014-06-19,Uruguay,England,2.0,1.0,FIFA World Cup,True,2014,1907.0,1923.0,-16.0,home_win
2014-06-20,Switzerland,France,2.0,5.0,FIFA World Cup,True,2014,1791.0,1965.0,-174.0,away_win
2014-06-21,Argentina,Iran,1.0,0.0,FIFA World Cup,True,2014,2050.0,1673.0,377.0,home_win
2014-06-21,Germany,Ghana,2.0,2.0,FIFA World Cup,True,2014,2133.0,1678.0,455.0,draw
2014-06-22,South Korea,Algeria,2.0,4.0,FIFA World Cup,True,2014,1633.0,1672.0,-39.0,away_win
2014-06-22,United States,Portugal,2.0,2.0,FIFA World Cup,True,2014,1813.0,1910.0,-97.0,draw
2014-06-23,Australia,Spain,0.0,3.0,FIFA World Cup,True,2014,1652.0,1952.0,-300.0,away_win
2014-06-23,Croatia,Mexico,1.0,3.0,FIFA World Cup,True,2014,1824.0,1892.0,-68.0,away_win
2014-06-24,Japan,Colombia,1.0,4.0,FIFA World Cup,True,2014,1728.0,2019.0,-291.0,away_win
2014-06-25,Bosnia and Herzegovina,Iran,3.0,1.0,FIFA World Cup,True,2014,1710.0,1673.0,37.0,home_win
2014-06-25,Ecuador,France,0.0,0.0,FIFA World Cup,True,2014,1847.0,1965.0,-118.0,draw
2014-06-26,South Korea,Belgium,0.0,1.0,FIFA World Cup,True,2014,1633.0,1897.0,-264.0,away_win
2014-06-26,Portugal,Ghana,2.0,1.0,FIFA World Cup,True,2014,1910.0,1678.0,232.0,home_win
2014-06-26,United States,Germany,0.0,1.0,FIFA World Cup,True,2014,1813.0,2133.0,-320.0,away_win
2014-06-28,Colombia,Uruguay,2.0,0.0,FIFA World Cup,True,2014,2019.0,1907.0,112.0,home_win
2014-06-29,Netherlands,Mexico,2.0,1.0,FIFA World Cup,True,2014,2029.0,1892.0,137.0,home_win
2014-06-30,Germany,Algeria,2.0,1.0,FIFA World Cup,True,2014,2133.0,1672.0,461.0,home_win
2014-07-01,Argentina,Switzerland,1.0,0.0,FIFA World Cup,True,2014,2050.0,1791.0,259.0,home_win
2014-07-01,Belgium,United States,2.0,1.0,FIFA World Cup,True,2014,1897.0,1813.0,84.0,home_win
2014-07-04,Brazil,Colombia,2.0,1.0,FIFA World Cup,False,2014,2041.0,2019.0,22.0,home_win
2014-07-04,France,Germany,0.0,1.0,FIFA World Cup,True,2014,1965.0,2133.0,-168.0,away_win
2014-07-05,Argentina,Belgium,1.0,0.0,FIFA World Cup,True,2014,2050.0,1897.0,153.0,home_win
